STATENAME,MONTHNAME,HOUR,LGT_CONDNAME,,FATALS
Connecticut,November,21,Dark - Lighted,,1
Connecticut,April,22,Dark - Lighted,,1
Connecticut,October,18,Dusk,,1
Connecticut,July,18,Daylight,,1
Connecticut,July,23,Dark - Not Lighted,,1
Connecticut,September,21,Dark - Not Lighted,,1
Delaware,January,6,Dark - Not Lighted,,1
Delaware,January,18,Dark - Not Lighted,,1
Delaware,January,17,Dark - Not Lighted,,1
Delaware,January,23,Dark - Unknown Lighting,,1
Delaware,January,21,Dark - Unknown Lighting,,1
Delaware,January,18,Dark - Not Lighted,,1
Delaware,January,21,Dark - Not Lighted,,1
Delaware,January,1,Dark - Not Lighted,,1
Delaware,February,14,Daylight,,1
Delaware,February,18,Dark - Lighted,,1
Delaware,February,22,Dark - Not Lighted,,1
Delaware,February,23,Dark - Not Lighted,,1
Delaware,February,21,Dark - Lighted,,1
Delaware,February,23,Dark - Not Lighted,,1
Delaware,March,15,Daylight,,1
Delaware,March,0,Dark - Not Lighted,,1
Delaware,March,11,Daylight,,1
Delaware,March,17,Daylight,,1
Delaware,March,17,Daylight,,1
Delaware,April,14,Daylight,,1
Delaware,April,12,Daylight,,1
Delaware,April,14,Daylight,,1
Delaware,April,1,Dark - Not Lighted,,1
Delaware,April,1,Dark - Not Lighted,,1
Delaware,April,22,Dark - Not Lighted,,1
Delaware,May,18,Daylight,,1
Delaware,May,11,Daylight,,1
Delaware,May,4,Dark - Not Lighted,,1
Delaware,April,8,Daylight,,1
Delaware,May,10,Daylight,,1
Delaware,May,5,Daylight,,1
Delaware,May,4,Dark - Lighted,,1
Delaware,May,17,Daylight,,1
Delaware,May,23,Dark - Not Lighted,,1
Delaware,May,14,Daylight,,1
Delaware,May,8,Daylight,,1
Delaware,May,17,Daylight,,1
Delaware,May,18,Daylight,,1
Delaware,May,22,Dark - Unknown Lighting,,1
Delaware,May,15,Daylight,,1
Delaware,May,22,Dark - Unknown Lighting,,1
Delaware,May,21,Dark - Not Lighted,,2
Delaware,April,5,Dark - Not Lighted,,1
Delaware,June,10,Daylight,,1
Delaware,June,16,Daylight,,1
Delaware,June,7,Dawn,,1
Delaware,June,21,Dark - Not Lighted,,1
Delaware,June,17,Daylight,,1
Delaware,June,19,Daylight,,1
Delaware,June,21,Dark - Lighted,,1
Delaware,June,2,Dark - Unknown Lighting,,1
Delaware,June,9,Daylight,,1
Delaware,July,3,Dark - Not Lighted,,1
Delaware,July,17,Daylight,,2
Delaware,July,7,Daylight,,1
Delaware,July,15,Daylight,,1
Delaware,July,20,Dark - Not Lighted,,1
Delaware,July,16,Daylight,,1
Delaware,July,17,Daylight,,1
Delaware,July,21,Dark - Not Lighted,,1
Delaware,July,7,Daylight,,1
Delaware,July,18,Daylight,,1
Delaware,July,9,Daylight,,1
Delaware,July,12,Daylight,,1
Delaware,August,2,Dark - Not Lighted,,2
Delaware,August,20,Dusk,,1
Delaware,July,13,Daylight,,1
Delaware,August,20,Dark - Lighted,,1
Delaware,August,15,Daylight,,1
Delaware,August,6,Dark - Unknown Lighting,,1
Delaware,August,5,Dawn,,1
Delaware,August,21,Dark - Lighted,,1
Delaware,August,16,Daylight,,1
Delaware,August,23,Dark - Not Lighted,,1
Delaware,August,13,Daylight,,1
Delaware,September,12,Daylight,,1
Delaware,September,5,Dawn,,1
Delaware,September,4,Dawn,,1
Delaware,August,9,Reported as Unknown,,1
Delaware,September,6,Dark - Not Lighted,,1
Delaware,September,0,Dark - Unknown Lighting,,1
Delaware,September,20,Dark - Not Lighted,,1
Delaware,September,15,Daylight,,1
Delaware,September,18,Daylight,,1
Delaware,September,16,Daylight,,1
Delaware,April,16,Daylight,,1
Delaware,September,3,Dark - Unknown Lighting,,1
Delaware,September,0,Dark - Not Lighted,,1
Delaware,October,10,Daylight,,1
Delaware,October,21,Dark - Not Lighted,,1
Delaware,October,11,Daylight,,1
Delaware,October,12,Daylight,,1
Delaware,October,16,Daylight,,1
Delaware,October,13,Daylight,,1
Delaware,October,20,Dark - Not Lighted,,1
Delaware,October,20,Dark - Not Lighted,,1
Delaware,October,0,Dark - Lighted,,1
Delaware,October,7,Daylight,,1
Delaware,October,15,Daylight,,1
Delaware,October,19,Dusk,,1
Delaware,October,20,Dark - Not Lighted,,1
Delaware,October,16,Daylight,,1
Delaware,October,15,Daylight,,1
Delaware,October,13,Daylight,,1
Delaware,September,18,Dusk,,1
Delaware,October,8,Daylight,,1
Delaware,October,17,Dusk,,1
Delaware,October,4,Dark - Unknown Lighting,,1
Delaware,October,10,Daylight,,2
Delaware,October,18,Dusk,,1
Delaware,November,5,Dark - Lighted,,1
Delaware,November,14,Daylight,,1
Delaware,November,11,Daylight,,1
Delaware,November,5,Dark - Not Lighted,,1
Delaware,November,17,Dark - Lighted,,1
Delaware,November,23,Dark - Lighted,,1
Delaware,November,21,Dark - Lighted,,1
Delaware,November,14,Daylight,,1
Delaware,November,10,Daylight,,1
Delaware,November,17,Dark - Lighted,,1
Delaware,December,2,Dark - Lighted,,1
Delaware,December,14,Daylight,,1
Delaware,December,17,Dusk,,1
Delaware,December,7,Daylight,,1
Delaware,December,8,Daylight,,1
Delaware,December,0,Dark - Unknown Lighting,,1
Delaware,December,13,Daylight,,1
Delaware,December,17,Dark - Not Lighted,,1
Delaware,December,18,Dark - Unknown Lighting,,1
Delaware,December,21,Dark - Not Lighted,,1
Delaware,December,23,Dark - Unknown Lighting,,1
Delaware,December,14,Daylight,,1
District of Columbia,January,23,Dark - Lighted,,1
District of Columbia,January,23,Dark - Lighted,,1
District of Columbia,February,20,Dark - Lighted,,1
District of Columbia,February,20,Dark - Lighted,,1
District of Columbia,February,18,Dark - Lighted,,1
District of Columbia,March,11,Daylight,,1
District of Columbia,March,23,Dark - Lighted,,1
District of Columbia,March,15,Daylight,,1
District of Columbia,April,15,Daylight,,1
District of Columbia,April,0,Dark - Lighted,,1
District of Columbia,April,1,Dark - Lighted,,1
District of Columbia,April,19,Daylight,,1
District of Columbia,April,22,Dark - Lighted,,1
District of Columbia,April,10,Daylight,,2
District of Columbia,April,18,Daylight,,1
District of Columbia,May,18,Daylight,,1
District of Columbia,June,3,Dark - Lighted,,1
District of Columbia,June,23,Dark - Lighted,,1
District of Columbia,June,2,Dark - Lighted,,1
District of Columbia,June,19,Dark - Lighted,,1
District of Columbia,June,23,Dark - Lighted,,1
District of Columbia,July,0,Dark - Lighted,,1
District of Columbia,July,4,Dark - Lighted,,1
District of Columbia,July,8,Daylight,,1
District of Columbia,August,15,Daylight,,1
District of Columbia,August,21,Dark - Lighted,,1
District of Columbia,September,18,Daylight,,1
District of Columbia,September,16,Daylight,,1
District of Columbia,September,20,Dark - Not Lighted,,1
District of Columbia,October,22,Dark - Lighted,,1
District of Columbia,October,10,Daylight,,1
District of Columbia,October,6,Dark - Lighted,,1
District of Columbia,October,14,Daylight,,1
District of Columbia,October,3,Dark - Lighted,,1
District of Columbia,October,12,Daylight,,1
District of Columbia,November,14,Daylight,,1
District of Columbia,November,22,Daylight,,1
District of Columbia,November,22,Dark - Lighted,,1
District of Columbia,December,17,Dark - Lighted,,1
District of Columbia,December,6,Dark - Lighted,,1
Florida,January,16,Daylight,,1
Florida,January,19,Dark - Lighted,,1
Florida,January,21,Dark - Not Lighted,,1
Florida,January,23,Dark - Not Lighted,,1
Florida,January,18,Dark - Lighted,,1
Florida,January,6,Dark - Lighted,,1
Florida,January,5,Dark - Lighted,,1
Florida,January,14,Daylight,,2
Florida,January,12,Daylight,,1
Florida,January,0,Dark - Lighted,,1
Florida,January,10,Daylight,,1
Florida,January,7,Dark - Lighted,,1
Florida,January,18,Dark - Lighted,,1
Florida,January,3,Dark - Lighted,,1
Florida,January,1,Dark - Lighted,,1
Florida,January,18,Dark - Not Lighted,,1
Florida,January,6,Dawn,,1
Florida,January,0,Dark - Not Lighted,,1
Florida,January,16,Daylight,,1
Florida,January,23,Dark - Lighted,,1
Florida,January,2,Dark - Lighted,,1
Florida,January,2,Dark - Lighted,,1
Florida,January,17,Daylight,,1
Florida,January,2,Dark - Not Lighted,,1
Florida,January,13,Daylight,,1
Florida,January,7,Daylight,,1
Florida,January,17,Daylight,,1
Florida,January,5,Dark - Not Lighted,,1
Florida,January,18,Dark - Lighted,,1
Florida,January,11,Daylight,,1
Florida,January,15,Daylight,,1
Florida,January,10,Daylight,,1
Florida,January,21,Dark - Lighted,,1
Florida,January,2,Dark - Lighted,,1
Florida,January,12,Daylight,,1
Florida,January,12,Daylight,,1
Florida,January,13,Daylight,,2
Florida,January,19,Dark - Not Lighted,,1
Florida,January,21,Dark - Lighted,,1
Florida,January,1,Dark - Lighted,,1
Florida,January,7,Daylight,,1
Florida,January,21,Dark - Not Lighted,,1
Florida,January,23,Dark - Lighted,,1
Florida,January,10,Daylight,,1
Florida,January,18,Dark - Not Lighted,,1
Florida,January,9,Daylight,,1
Florida,January,22,Dark - Lighted,,1
Florida,January,2,Dark - Not Lighted,,1
Florida,January,19,Dark - Not Lighted,,1
Florida,January,19,Dark - Lighted,,1
Florida,January,9,Daylight,,1
Florida,January,13,Daylight,,1
Florida,January,22,Dark - Lighted,,1
Florida,January,1,Dark - Not Lighted,,1
Florida,January,4,Dark - Lighted,,1
Florida,January,16,Daylight,,1
Florida,January,1,Dark - Not Lighted,,1
Florida,January,2,Dark - Not Lighted,,1
Florida,January,9,Daylight,,1
Florida,January,15,Daylight,,1
Florida,January,16,Daylight,,1
Florida,January,14,Daylight,,1
Florida,January,2,Dark - Not Lighted,,1
Florida,January,20,Dark - Not Lighted,,1
Florida,January,6,Daylight,,1
Florida,January,22,Dark - Lighted,,3
Florida,January,23,Dark - Lighted,,1
Florida,January,18,Dark - Not Lighted,,1
Florida,January,15,Daylight,,2
Florida,January,23,Dark - Not Lighted,,1
Florida,January,22,Dark - Lighted,,1
Florida,January,23,Dark - Lighted,,1
Florida,January,21,Dark - Lighted,,1
Florida,January,23,Dark - Lighted,,1
Florida,January,8,Daylight,,1
Florida,January,2,Dark - Lighted,,1
Florida,January,11,Daylight,,1
Florida,January,23,Dark - Not Lighted,,1
Florida,January,12,Daylight,,1
Florida,January,21,Dark - Not Lighted,,1
Florida,January,22,Dark - Lighted,,1
Florida,January,22,Dark - Lighted,,1
Florida,January,23,Dark - Lighted,,1
Florida,January,1,Dark - Not Lighted,,1
Florida,January,3,Dark - Not Lighted,,1
Florida,January,15,Daylight,,2
Florida,January,6,Dark - Lighted,,1
Florida,January,12,Daylight,,1
Florida,January,12,Daylight,,1
Florida,January,13,Daylight,,1
Florida,January,10,Daylight,,1
Florida,January,10,Daylight,,1
Florida,January,19,Dark - Lighted,,1
Florida,January,22,Dark - Not Lighted,,3
Florida,January,10,Daylight,,1
Florida,January,8,Daylight,,1
Florida,January,19,Dark - Lighted,,2
Florida,January,6,Dark - Lighted,,1
Florida,January,6,Dark - Not Lighted,,2
Florida,January,6,Dark - Not Lighted,,1
Florida,January,3,Dark - Lighted,,4
Florida,January,16,Daylight,,1
Florida,January,16,Daylight,,1
Florida,January,20,Dark - Not Lighted,,1
Florida,January,8,Daylight,,1
Florida,January,14,Daylight,,1
Florida,January,1,Dark - Lighted,,3
Florida,January,19,Dark - Lighted,,1
Florida,January,0,Dark - Lighted,,2
Florida,January,21,Dark - Lighted,,1
Florida,January,2,Dark - Not Lighted,,1
Florida,January,23,Dark - Lighted,,1
Florida,January,2,Dark - Lighted,,1
Florida,January,23,Dark - Lighted,,1
Florida,January,11,Daylight,,1
Florida,January,10,Daylight,,1
Florida,January,18,Dark - Not Lighted,,3
Florida,January,15,Daylight,,1
Florida,January,19,Dark - Lighted,,1
Florida,January,22,Dark - Not Lighted,,1
Florida,January,17,Daylight,,1
Florida,January,3,Dark - Lighted,,2
Florida,January,1,Dark - Lighted,,1
Florida,January,15,Daylight,,1
Florida,January,15,Daylight,,1
Florida,January,22,Dark - Lighted,,1
Florida,January,5,Dark - Not Lighted,,1
Florida,January,8,Dark - Lighted,,1
Florida,January,21,Dark - Lighted,,1
Florida,January,8,Daylight,,1
Florida,January,3,Dark - Not Lighted,,1
Florida,January,5,Dark - Lighted,,1
Florida,January,18,Dark - Not Lighted,,1
Florida,January,14,Daylight,,1
Florida,January,14,Daylight,,1
Florida,January,2,Dark - Lighted,,1
Florida,January,8,Daylight,,1
Florida,January,20,Other,,1
Florida,January,21,Dark - Not Lighted,,1
Florida,January,1,Dark - Lighted,,2
Florida,January,6,Daylight,,1
Florida,January,20,Dark - Lighted,,2
Florida,January,18,Dark - Not Lighted,,1
Florida,January,17,Daylight,,1
Florida,January,20,Dark - Not Lighted,,1
Florida,January,2,Dark - Not Lighted,,2
Florida,January,22,Dark - Lighted,,1
Florida,January,20,Dark - Lighted,,1
Florida,January,19,Dark - Lighted,,1
Florida,January,19,Dark - Not Lighted,,1
Florida,January,19,Dark - Lighted,,1
Florida,January,15,Daylight,,1
Florida,January,7,Daylight,,1
Florida,January,15,Daylight,,1
Florida,January,23,Dark - Not Lighted,,1
Florida,January,20,Dark - Not Lighted,,1
Florida,January,16,Daylight,,1
Florida,January,10,Daylight,,1
Florida,January,22,Dark - Not Lighted,,1
Florida,January,7,Dawn,,1
Florida,January,20,Dark - Lighted,,1
Florida,January,8,Daylight,,1
Florida,January,2,Dark - Lighted,,1
Florida,January,1,Dark - Not Lighted,,1
Florida,January,18,Dark - Lighted,,1
Florida,January,3,Dark - Not Lighted,,1
Florida,January,2,Dark - Unknown Lighting,,1
Florida,January,1,Dark - Lighted,,1
Florida,January,6,Dark - Not Lighted,,1
Florida,January,6,Dark - Lighted,,1
Florida,January,18,Dark - Lighted,,1
Florida,January,11,Daylight,,1
Florida,January,20,Dark - Not Lighted,,1
Florida,February,20,Dark - Lighted,,2
Florida,January,11,Daylight,,2
Florida,January,13,Daylight,,1
Florida,January,7,Daylight,,1
Florida,February,3,Dark - Not Lighted,,1
Florida,January,10,Daylight,,1
Florida,January,19,Dark - Lighted,,1
Florida,January,23,Dark - Lighted,,1
Florida,January,21,Dark - Not Lighted,,1
Florida,January,20,Dark - Not Lighted,,1
Florida,February,18,Dark - Lighted,,1
Florida,January,17,Daylight,,1
Florida,February,22,Dark - Lighted,,1
Florida,January,16,Daylight,,1
Florida,February,18,Dark - Lighted,,1
Florida,January,18,Dark - Not Lighted,,1
Florida,January,7,Daylight,,1
Florida,January,1,Dark - Lighted,,1
Florida,January,17,Daylight,,1
Florida,January,2,Dark - Not Lighted,,1
Florida,January,17,Daylight,,1
Florida,January,19,Dusk,,1
Florida,February,0,Dark - Lighted,,1
Florida,January,16,Daylight,,1
Florida,January,20,Dark - Not Lighted,,1
Florida,January,21,Dark - Lighted,,1
Florida,January,22,Dark - Not Lighted,,3
Florida,January,19,Dark - Lighted,,1
Florida,January,17,Daylight,,1
Florida,January,19,Dark - Lighted,,1
Florida,February,12,Daylight,,1
Florida,February,20,Dark - Not Lighted,,1
Florida,February,9,Daylight,,1
Florida,January,19,Dark - Lighted,,1
Florida,January,17,Dusk,,1
Florida,February,21,Dark - Not Lighted,,1
Florida,January,18,Dusk,,1
Florida,February,9,Daylight,,1
Florida,January,22,Dark - Lighted,,1
Florida,January,10,Daylight,,1
Florida,February,7,Dawn,,1
Florida,February,0,Dark - Lighted,,1
Florida,January,5,Dark - Not Lighted,,1
Florida,January,3,Dark - Not Lighted,,1
Florida,January,21,Dark - Not Lighted,,1
Florida,January,15,Daylight,,1
Florida,January,6,Dawn,,1
Florida,January,17,Daylight,,1
Florida,February,16,Daylight,,1
Florida,February,14,Daylight,,1
Florida,February,8,Daylight,,1
Florida,February,1,Dark - Not Lighted,,1
Florida,February,7,Daylight,,1
Florida,February,20,Dark - Lighted,,1
Florida,January,9,Daylight,,1
Florida,January,16,Daylight,,1
Florida,January,4,Dark - Lighted,,1
Florida,February,2,Dark - Not Lighted,,1
Florida,February,17,Daylight,,1
Florida,February,16,Daylight,,1
Florida,February,18,Dusk,,1
Florida,February,4,Dark - Lighted,,1
Florida,February,23,Dark - Lighted,,1
Florida,February,8,Daylight,,1
Florida,January,13,Daylight,,1
Florida,January,1,Dark - Lighted,,1
Florida,January,22,Dark - Not Lighted,,1
Florida,January,14,Daylight,,1
Florida,February,19,Dark - Not Lighted,,1
Florida,February,3,Dark - Not Lighted,,1
Florida,February,12,Daylight,,1
Florida,February,19,Dark - Not Lighted,,1
Florida,February,13,Daylight,,1
Florida,January,22,Dark - Lighted,,1
Florida,January,20,Dark - Not Lighted,,1
Florida,January,14,Daylight,,1
Florida,February,14,Daylight,,1
Florida,February,20,Dark - Lighted,,1
Florida,January,23,Dark - Lighted,,1
Florida,February,20,Dark - Not Lighted,,1
Florida,January,4,Dark - Not Lighted,,1
Florida,February,2,Dark - Not Lighted,,1
Florida,February,0,Dark - Not Lighted,,1
Florida,February,23,Dark - Lighted,,1
Florida,February,18,Dark - Lighted,,1
Florida,January,18,Dusk,,1
Florida,January,23,Dark - Lighted,,2
Florida,January,21,Dark - Not Lighted,,3
Florida,February,4,Dark - Not Lighted,,1
Florida,February,10,Daylight,,1
Florida,February,23,Dark - Lighted,,1
Florida,February,19,Dark - Lighted,,1
Florida,February,19,Dusk,,1
Florida,January,18,Dark - Lighted,,1
Florida,February,7,Daylight,,1
Florida,February,8,Daylight,,1
Florida,January,9,Daylight,,1
Florida,January,1,Dark - Lighted,,1
Florida,February,19,Dark - Lighted,,1
Florida,February,22,Dark - Not Lighted,,1
Florida,January,19,Dark - Lighted,,2
Florida,January,6,Dark - Lighted,,1
Florida,February,2,Dark - Lighted,,1
Florida,February,23,Dark - Lighted,,1
Florida,February,3,Dark - Lighted,,1
Florida,January,21,Dark - Lighted,,1
Florida,January,17,Daylight,,1
Florida,February,1,Dark - Lighted,,1
Florida,February,5,Dark - Lighted,,1
Florida,February,10,Daylight,,1
Florida,February,18,Dusk,,1
Florida,February,20,Dark - Not Lighted,,1
Florida,February,13,Daylight,,1
Florida,February,16,Daylight,,1
Florida,February,16,Daylight,,1
Florida,January,16,Daylight,,1
Florida,January,0,Dark - Lighted,,1
Florida,February,18,Dark - Lighted,,1
Florida,February,6,Dawn,,1
Florida,February,11,Daylight,,1
Florida,February,15,Daylight,,1
Florida,February,7,Dawn,,1
Florida,January,14,Daylight,,1
Florida,February,14,Daylight,,1
Florida,February,9,Daylight,,1
Florida,February,18,Dark - Lighted,,1
Florida,February,19,Dark - Lighted,,1
Florida,February,18,Dark - Not Lighted,,1
Florida,February,2,Dark - Lighted,,1
Florida,February,1,Dark - Lighted,,1
Florida,February,9,Daylight,,2
Florida,February,0,Dark - Not Lighted,,1
Florida,January,22,Dark - Lighted,,1
Florida,February,23,Dark - Not Lighted,,1
Florida,February,4,Dark - Not Lighted,,1
Florida,February,21,Dark - Not Lighted,,2
Florida,January,19,Dark - Not Lighted,,1
Florida,January,23,Dark - Lighted,,1
Florida,February,17,Daylight,,1
Florida,January,8,Daylight,,1
Florida,January,9,Daylight,,1
Florida,February,21,Dark - Lighted,,1
Florida,February,7,Daylight,,1
Florida,February,8,Daylight,,1
Florida,February,12,Daylight,,1
Florida,February,14,Daylight,,1
Florida,January,23,Dark - Not Lighted,,1
Florida,February,6,Dawn,,1
Florida,February,19,Dark - Not Lighted,,1
Florida,February,14,Daylight,,1
Florida,January,12,Daylight,,2
Florida,February,20,Dark - Lighted,,1
Florida,February,17,Daylight,,1
Florida,February,22,Dark - Lighted,,1
Florida,February,16,Daylight,,1
Florida,February,16,Daylight,,1
Florida,January,23,Dark - Not Lighted,,1
Florida,January,12,Daylight,,1
Florida,January,21,Dark - Lighted,,1
Florida,January,18,Dark - Lighted,,1
Florida,January,23,Dark - Not Lighted,,1
Florida,February,18,Dusk,,1
Florida,February,4,Dark - Not Lighted,,1
Florida,January,20,Dusk,,1
